score,comment,afinn_score,vader_score,cluster
7.6,"It is pretty because it is quiet and well decorated.The view is hard.Even though it was in July, the outdoor pool was a bit unfortunate.",0.0,0.3182,5
9.2,"There is a child.It was so good
You're so kind and feel like you're coming abroad",7.0,0.8731,5
10.0,.,0.0,0.0,2
9.2,"It was my first hotel, but it was in front of the beach and it was so good.",3.0,0.7279,4
10.0,"It was an old hotel, but it was well maintained, and it was still a hotel that fits the status of a luxury hotel.The facilities were good and the service was good.",8.0,0.8847,7
10.0,"It was very satisfying, including clean and atmosphere.",2.0,0.7397,7
9.6,"It was so good that it was a sea view room. The staff were also kind. Above all, the promenade was so good.",8.0,0.8975,5
9.6,It must have been perfect,3.0,0.5719,2
9.6,"Thanks to this, it became a comfortable trip",4.0,0.7351,6
9.6,"The lobby room sauna is kept neat.Rooms and restaurants are good.Breakfast and bed pillow gowns were all comfortable.The bathroom is a bit narrow but not uncomfortable, and all of the staff are friendly.We are very satisfied with the 5 -star service for the amount of money.",5.0,0.7885,2
6.8,"It's a famous hotel from the past.
As a hotel for envy in the past, it seems to have its existence.
It is good because the view of the sea of the sea and the small pond is well -established.Good job
On the other hand, the room is a little small ...
It's old -fashioned, so it's a carpet.
Anyway, it's as good as the front yard.
As a hotel, you can see the hard work to play a role.",9.0,0.875,7
6.0,The pillow cover has a large hole and the floor carpet is too dirty.,-2.0,-0.4404,2
8.4,"It's been a long time, but not bad",-3.0,0.5824,3
8.8,"It's old, it's a deep taste, and it's clean with remodeling, and the sea view is so cool, and most of all, there's palms on the large lawns.",3.0,0.6899,9
10.0,"Every time I come to Jeju Island, I stay at Carl Hotel.It's an old place, but the room is clean, the staff are kind and the service is great.The advantage of the Kal Hotel is the wonderful garden and sea view that can not be seen anywhere?Breakfast is not very special, but it's always delicious.I would like to eat breakfast and recommend a garden walk (best!) The swimming pool was available for free.I was thinking about how to improve my heart.Still, I always recommend a knife hotel.",28.0,0.9806,1
10.0,"Good pool
In a nearby apartment village
There are many restaurants
This is a good resort resort to walk",6.0,0.7003,4
8.8,"It is very good for price.
And most of all, the nearby promenade is so good.",6.0,0.7496,4
10.0,"It's old but neat
The view is really awesome",4.0,0.902,1
9.2,There are many things to see within 30km around the hotel.,0.0,0.0,7
8.4,"Leave it to the hotel and take a taxi to the iron sodak (Taxi Fee 6 900 won) and walk 6 course.In the second half of the 6th course, I had to go through the Kal Hotel, so I searched for a bag for 30 minutes and completed 6 courses.It's a very good choice for people walking Olle 6.",5.0,0.4576,2
10.0,good good,6.0,0.7003,4
8.4,"The best employee service and the cleanliness of the room is more than expected
The noise of the next room is severe",1.0,0.3818,6
8.0,"I stayed in 3 people in the path.
It was good to enjoy both Seogwipo Sea and Halla Mountain View.
The breakfast was fine.
However, because the year is old, the interior may be disappointed.I was surprised to know that the year was an old hotel.If you do that, it is thought that the management has been good.It was good for all employees who were deployed in many places.The opening of the outdoor swimming pool was said to be from July, so I used indoor swimming pools and saunas.Guests are discounted but not free.I liked the sauna very much.
I had a boat and the weather was good.I was more concerned about the child.I think I should meet a good guest.
It is a good place to go to cool down for a while in everyday life.Even if you don't go out of the hotel, the scenery or internal facilities are good for rest.
It is also close to the nearby Jeongbang Falls Cheonjiyeon Falls Cheonje Falls.Recommended for those who have a lot of time staying at the hotel.",26.0,0.9549,4
8.4,"The sea view is good, but there is no convenience store in the facility and walking to Seogwipo City!The rest of them were convenient, clean and good.",7.0,0.7809,9
10.0,"The wide garden provides comfort and healing
It is a classic luxury hotel",4.0,0.3612,1
8.4,"I used the ocean view, but as I thought, the wide sea didn't unfold and the garden view seemed to be more right.Especially at night, you can't see anything you can't see.There aren't many street lamps nearby, so it was scary when I came in in the evening.
There's a little bit of a year and there's no chair or desk on the terrace, so it's a bit vague to enjoy hocs.
Those who use it seemed to be mainly middle -aged couples and group travelers.
The staff are very friendly and the garden is nicely decorated, but I don't think it's going to come back.

*restroom
ㅡ a little uncomfortable because the sink is low
ㅡ Upstairs toilet watering sounds
*room
ㅡ There is a carrier, but if you have two or more luggage, you may feel cramped
ㅡ All drinks other than 1L bottled water cost additional costs (small bottled water)
ㅡ There seems to be a year.Feeling close to the hostel
ㅡ Terrace Naga is good.170 The criterion was also a little scared because it felt low.
ㅡ 2 lights are over
*location
ㅡ plenty of parking seats
ㅡ No convenience store nearby
ㅡ There is a bus stop around, so there is no excessive traveler.
ㅡ There is almost no back, so it's afraid to go around at night.
*service
ㅡ Leave it before and after checking out
ㅡ The staff are bright and kind ~",-5.0,-0.8086,9
10.0,"Now I think of some of the luxury hotels that have disappeared into the back of history.

The Renaissance Hotel, which was brilliantly revealed the night light of the Olympos Hotel Yeoksam -dong, which was shown in Chinatown while looking down the coast of Incheon's Hilton Hotel Incheon, which was scattered and scattered in the green marble.It was hotels, but now I have only memories in my head.

However, like the Oriental Hotel in Jeju, Seogwipo Kal Hotel is still showing off the field.At the entrance on the first floor, we are proud of the purple 5 -star board.

Clean, high -floor rooms, such as cute shellfish soaps, soaps are friendly, professional hotel rear, concierge, and delicious breakfast.It was graceful and elegant to keep my memories from fading.

In Jeju, especially these days, there are many modern hotels, including Grand Hyatt and Shinhwa World of Dream Tower.",22.0,0.9918,2
7.2,"Heavenly Housing Accommodation, which is a burst of the land covered with the skills of the sky and a healthy grass",6.0,0.7717,6
9.2,Reservation a month ago .. The room was upgraded and it was so good.,3.0,0.5777,9
10.0,"My parents were also satisfied with the promenade, and I liked the honeymoon house cafe that was connected to the promenade.",4.0,0.6808,0
10.0,It is recommended as a parent's filial piety trip.The trails in harmony with the sea and the honeymoon house café with the sea were the best.,7.0,0.8271,6
10.0,"I would like to express my gratitude to the staff who showed kindness from check -in to check -out.

The staff who met to clean the rooms seemed to have a good trip by greeting with a natural smile.

thank you",15.0,0.9702,5
10.0,"Still blue sea.Green grass that takes up the heart.Dulle -gil.Even if the facility is somewhat underdeveloped, Seogwipo Cal Hotel is eternal Myeongdang and has the dignity of nobles.Morning breakfast restaurants and cafes are also the best landscapes.",5.0,0.7845,6
8.4,I can take a walk and I think it's a good location anywhere in east and west.,3.0,0.4404,4
8.8,"There is a situation to complain in the pool, but it handles well.If it's a view, not for a child, 200 % is satisfied.",0.0,0.4497,0
8.8,The surrounding environment is good and pretty.It was good to walk nearby and it was okay to ride a taxi,7.0,0.7717,4
9.6,"Jeju Seogwipo Kal Hotel is out of the center of Seogwipo, but the turf hill creates the largest and most peaceful atmosphere.Every time I visited Jeju, I stayed here almost because of this quiet and coziness.There is no shortage of the sea and Halla.Breakfast is rich in the reputation of Kal Hotel, and the freshness of the ingredients can be felt by the mouth, and through the large windows of the restaurant, you can see the palms that can feel the exotic atmosphere of the southern country.
It is also a place where I enjoy photos.If you go around the grass hill garden after a meal, you can see the carp on your mouth.It may be why all these benefits continue to book Seogwipo Kal Hotel.
It's been a long time since it's been built, but in the meantime, the hydrogen is prepared in modern style, so there is no inconvenience in use.I would like to inform you of the 30 -year experience to those who want to stay in Jeju with comfort and relaxation.",10.0,0.9765,7
9.6,The room was narrow ~ The garden is pretty and the night view is especially good at night ~ and the restaurant is delicious on the lobby.Everything is good,8.0,0.9229,4
8.4,"The Kal Hotel is an old building, but it was easy and comfortable.In the summer, when the window went out when I went out, I didn't go away.",3.0,0.5927,3
10.0,Value!,0.0,0.4003,2
9.2,"The garden in the room is so pretty and the walking course is so good.When I saw the sea and looked at the garden, it felt exotic and it was so good to get off.",7.0,0.8341,4
9.6,"It's been a few years of traveling for the children ~
I fell in love with the hotel lobby.
Kindly change your room and impress the second",4.0,0.886,2
8.8,Restaurant breakfast is disappointing for the price,-2.0,-0.4939,2
5.6,"The rooms need to be renewed.I stayed on the rainy day, but it smelled at the carpet.Still, it seems to have been well managed compared to the year.The breakfast was delicious.I was satisfied with the view and staying.",4.0,0.7351,2
9.2,"My parents like it so I often make a reservation
 Blue sea and green are art",2.0,0.3612,9
7.6,"It is 5 -star, but the price is not so expensive. The views and gardens are good for walking and parking is often convenient because it is not the basement of the building.",3.0,0.5927,2
9.2,"The hotel is old, but it's awful and the view is good.The breakfast was fine.",2.0,-0.4215,7
10.0,"It was a trip with the families
It was the best price.
The bedding was clean and the staff were friendly.",7.0,0.8779,6
10.0,"It was the best of our hotels.
It's a hotel bedding, and Seogwipora's food streets.
Next time, I told you to do it for two nights.",3.0,0.6369,6
10.0,"Ocean view and large lawns are good places.The room feels a little time, but it's clean and it's very clean for the price.",7.0,0.8422,8
7.2,"It's clean
Sleep after hearing the noise next to the room
Good landscaping and wide walk walk good
7 days breakfast is disappointed with the same menu every day.",6.0,0.6597,4
10.0,"The lawns are good, and it's good to see Jeongbang Waterfall along the perimeter road.Room condition is good and is a value -backed hair.",10.0,0.8807,4
6.0,It's good to walk !!:),3.0,0.5399,4
10.0,"Breakfast recommendation
Recommended for walking around",2.0,0.2023,2
8.4,You tightened it ~,0.0,0.0,2
8.4,A good hotel to walk.,3.0,0.4404,4
10.0,"It is a place where you can feel the wonderful scenery.It's old but well managed and it's good for walking after breakfast.Neatly organized rooms, a nice view of the blue sea, the open garden, and the sincere friendly staff.Unconditionally, Jeju hostel is Seogwipokal.",14.0,0.9657,2
8.0,"Ocean view is good.
I used it before, so I used it again.",3.0,0.4404,0
10.0,"I was doing well in the ondol room with my child
After breakfast, it was perfect to walk the park",3.0,0.7003,2
10.0,"The staff were very kind.I stayed in a bed ondol room, but it was comfortable and good.The breakfast was so diverse and delicious.I want to visit next time.",11.0,0.7096,5
10.0,"I had a 10 000 -marriage trip at the Seogwipokal Hotel.While staying, I experienced Hallasan Climbing Olle 6 course.It is convenient for traffic and has a good access to Chilsimni, which has a lot of restaurants.
Above all, the hotel with a long tradition is friendly and the food is very delicious.
It is a hotel that I want to come back and 100% recommended.",11.0,0.9041,2
7.2,You don't walk Olle trail or shine,0.0,0.0,2
10.0,"It's clean compared to the old one. It's been built in the old days, so there are a few parts of retro, but it's fun to find.It's a space to use.Breakfast is especially delicious and many.I can't forget the fuss.",8.0,0.9299,2
9.6,"This is a great place to see the sea as a view.
The accessibility to the three directions north and west is good when traveling.
Breakfast was also cost -effective and accommodation was easy.
It's hard to leave an opinion because the fitness center and indoor swimming pool are not available.",8.0,0.926,2
6.8,The sea scenery is good and quiet.Breakfast was also satisfied with the price.But the front desk staff are blunt and no laughter.,4.0,0.7717,0
9.6,I have a hard time with my parents -in -law.,-1.0,-0.1027,3
9.6,I did it after transferring ^^,0.0,0.0,2
7.6,"The hotel is a narrow and uncomfortable feeling.
The location of the hotel is satisfactory, but I hope the interior of the bathroom is improved compared to the hotel's accommodation fee.",3.0,0.8481,7
10.0,"I doubted that the 5 -star hotel was ridiculous, but the surrounding environment was so satisfactory.",-4.0,0.4699,8
9.6,"I'm staying to go to Hallasan ㆍ There are many places to explore around, and the sea is so close",0.0,0.0,8
10.0,"It comes once a year.Every time you come, it's good and all four seasons are good accommodation.",6.0,0.7003,4
9.6,"I don't have to say the panoramic view of the Kal Hotel
There is a year, but it is often used because it can cover all the kindness and kindness of the staff.
This time, when I started walking with Olle trails, I was looking for a good course, so I chose 6 courses with a knife hotel.
I walked safely thanks to the middle point of Ollecos.",10.0,0.9682,0
10.0,It was so nice to be able to walk around the sea.,3.0,0.5598,9
8.0,Lack of additional facilities,-2.0,-0.3182,2
8.4,"The scenery is great.
The hotel feels old",3.0,0.6249,7
8.4,"It's a room where you can see the sea.
Consider that the hotel is old.",0.0,0.0,7
9.6,"Good to rest quietly
The well -managed garden is wide, so it's good to walk
But it's a pity that there is no restaurant where you can walk around.",3.0,-0.2525,4
10.0,The landscape was good and it was good to walk,6.0,0.7003,4
7.6,"Once the cold and cold system was well, the wash tool set was luxurious and fragrant.
However, it was a bit unfortunate that the room size was small because of the 5 -sex hotel & price.",0.0,-0.2263,2
8.8,"The facility is a little year old, but the promenade was good.",3.0,0.5927,7
10.0,"Thank you, thank you haha",7.0,0.7906,2
10.0,"Walking after eating fresh breakfast, the green garden walks offer the best healing from everyday life and the trouble.
The first was to take the child, the second was to come to my parents, and this time I returned to the 9 -year -old child again.
The bottom line is not the garden and the ocean view, but there's nothing like the ondol to bring it to it ~ ^^
It was also good for our family who rides a lot of cold because the floor is also controlled, and the room is the only disadvantage of Kal Hotel.
In fact, there was a Tottenham game yesterday, so I thought it would be more comfortable to have an ondol with a table to enjoy an external food and one can.
As soon as I had breakfast, I tried to go to Seongsan Port, but my husband came in the blanket because of the sound and birds in the room.
If you want to feel the comfort of nature!
TMI: In my last trip to my parents, my parents also said that Kalhoto was the best among four hostels ^^",15.0,0.9602,6
8.4,"The garden is good and the manners are good.
The hotel feels a bit old, but it seems to be good care.",11.0,0.9011,4
10.0,"Friendly, clean and good scenery is good ~~",10.0,0.8934,4
9.2,"It was clean, friendly, quiet and so good for the price.",7.0,0.8638,4
6.4,"The employee service was good and the parking was so good that it was so good.However, it is an old building based on the standard room, so it's so narrow.The facilities are also clean, but if you go to the standard room, it is recommended to make a reservation in a larger room.",13.0,0.714,9
8.8,"I think I have a room terrace, and the sea view from the room+grass is so good.
The hygiene is also clean and the staff are also friendly
The parking lot is a ground parking lot

One thing that is unfortunate is that the front door is stiff and the sound is a little big, so there is a little noisy in the sound of people in the morning.
If you are brighter in the morning, you can have a hard time",6.0,0.8143,9
8.8,The beach was beautiful and the facilities were beautiful.,6.0,0.8316,2
10.0,Too too,0.0,0.0,2
9.2,"I ate at Kal Hotel for Seogwipo family trip, but the landscape around the landscaping was really beautiful.",3.0,0.7776,6
9.2,It was great to go back and stay on an ondol room,3.0,0.6249,9
8.0,"It was nice that the hostel was close to the destination.
It is narrow in the interior of the accommodation",3.0,0.4215,6
8.4,"The garden is really well decorated, so it's great for walking.The scenery of Ollecos nearby is also good.However, it is good to install a traffic light at the range of the entrance.",9.0,0.8648,4
8.0,One Ocean is killed,-3.0,-0.6705,8
8.0,You upgraded the ocean view at the Mountain View ~ It was clean ~ I couldn't use the facilities.,2.0,0.4019,8
9.6,"Visit both family members for the feast.
I caught three ondol rooms and the floor was heated in an instant
It was old, but it was very good maintenance and hotel landscaping and landscape was the best in Jeju!",6.0,0.9078,6
10.0,"The view, the food and the amenities are fine.",2.0,0.2023,5
10.0,"The facility is old and not in appearance, but the price ratio price",0.0,0.0,2
10.0,Good value for money near Seogwipo City,3.0,0.6486,4
8.8,"It was an old hotel, but it was clean, the staff was kind and stayed in the ocean view room.There were so many people in breakfast, so there was a little waiting, but I ate well.The only disadvantage is that there was no convenience store in the hotel and had to drive a car.If you buy it in advance, it will be no problem.",-2.0,-0.5719,9
10.0,It's good to heal and use tennis coats 👍,3.0,0.4404,1
7.6,"The location is good.
The accommodation feels a bit old, but it's okay for the price.
The surrounding promenade is good and I like it because the runners are wide.",8.0,0.886,4
10.0,"Background around price breakfast quality
I am satisfied",4.0,0.4215,0
10.0,It is the best for family trip accommodation,3.0,0.6369,6
6.0,"The surrounding landscape is so good that it's really healed to stay in the hotel ~~
There is nothing at hotel room service",3.0,0.5777,1
8.0,It's old but clean and tight,2.0,0.5499,7
8.8,"I have a long trip.The room temperature is easy.Quiet
Warm well.",2.0,0.4588,6
8.8,"If the purpose of the tourist destination near Seogwipo is the purpose
The place where the location is also the best morning breakfast is also a good price.
There is a variety of taste.
There is a good view to walk in the morning
I use it again next time.",9.0,0.875,4
10.0,The scenery is good.,3.0,0.4404,4
5.6,Except for the old hotel promenade than I thought,0.0,0.0,7
